sample_id	Genus	Biome	abundance	total	precipitation	ppt	max_temperature	mean_temperature	min_temperature	vpdmax	vpdmin	aws0_30	pwsl1pomu	rootznemc	soc0_30	droughty	proportion	presence	areasymbol	spatialver	musym	mukey	rating_CEC7_WA_0_5_cm_areasymbol	rating_CEC7_WA_0_5_cm_areaname	rating_CEC7_WA_0_5_cm_musym	rating_CEC7_WA_0_5_cm_muname	CEC	rating_CEC7_WA_0_5_cm_pctMU_CEC7_WA_0_5_cm	rating_Clay_WA_0_5_cm_areasymbol	rating_Clay_WA_0_5_cm_areaname	rating_Clay_WA_0_5_cm_musym	rating_Clay_WA_0_5_cm_muname	percent_clay	rating_Clay_WA_0_5_cm_pctMU_Clay_WA_0_5_cm	rating_Silt_WA_0_5_cm_areasymbol	rating_Silt_WA_0_5_cm_areaname	rating_Silt_WA_0_5_cm_musym	rating_Silt_WA_0_5_cm_muname	percent_silt	rating_Silt_WA_0_5_cm_pctMU_Silt_WA_0_5_cm	rating_Sand_WA_0_5_cm_areasymbol	rating_Sand_WA_0_5_cm_areaname	rating_Sand_WA_0_5_cm_musym	rating_Sand_WA_0_5_cm_muname	percent_sand	rating_Sand_WA_0_5_cm_pctMU_Sand_WA_0_5_cm	rating_SurfText_DCD_SL_areasymbol	rating_SurfText_DCD_SL_areaname	rating_SurfText_DCD_SL_musym	rating_SurfText_DCD_SL_muname	soil_texture	rating_SurfText_DCD_SL_pctMU_SurfText_DCD_SL	rating_pHwater_MOM_0_5_cm_areasymbol	rating_pHwater_MOM_0_5_cm_areaname	rating_pHwater_MOM_0_5_cm_musym	rating_pHwater_MOM_0_5_cm_muname	pH	rating_pHwater_MOM_0_5_cm_pctMU_pHwater_MOM_0_5_cm	rating_OrgMatter_WA_0_5_cm_areasymbol	rating_OrgMatter_WA_0_5_cm_areaname	rating_OrgMatter_WA_0_5_cm_musym	rating_OrgMatter_WA_0_5_cm_muname	percent_org_matter	rating_OrgMatter_WA_0_5_cm_pctMU_OrgMatter_WA_0_5_cm	rating_omr_WA_0_5_cm_areasymbol	rating_omr_WA_0_5_cm_areaname	rating_omr_WA_0_5_cm_musym	rating_omr_WA_0_5_cm_muname	rating_omr_WA_0_5_cm_omr_WA_0_5_cm	rating_omr_WA_0_5_cm_pctMU_omr_WA_0_5_cm	rating_FrostFDays_WA_areasymbol	rating_FrostFDays_WA_areaname	rating_FrostFDays_WA_musym	rating_FrostFDays_WA_muname	frost_free_days	rating_FrostFDays_WA_pctMU_FrostFDays_WA	rating_HydrcRatng_PP_areasymbol	rating_HydrcRatng_PP_areaname	rating_HydrcRatng_PP_musym	rating_HydrcRatng_PP_muname	percent_hydric	rating_HydrcRatng_PP_pctMU_HydrcRatng_PP	rating_Db3rdbar_WA_0_5_cm_areasymbol	rating_Db3rdbar_WA_0_5_cm_areaname	rating_Db3rdbar_WA_0_5_cm_musym	rating_Db3rdbar_WA_0_5_cm_muname	bulk_density	rating_Db3rdbar_WA_0_5_cm_pctMU_Db3rdbar_WA_0_5_cm	nitrogen	soc	c_n_ratio	x	y
MAPS_2021_LGN_P01_S005	Dominikia	anthropogenic	0	7315	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS143	8	3755	1382133	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Dominikiaceae_spp	anthropogenic	0	11704	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS143	8	3755	1382133	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS143	Ottawa County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Entrophospora	anthropogenic	77	9625	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0.008	1	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Funneliformis	anthropogenic	0	693	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Gigaspora	anthropogenic	0	77	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Glomeraceae_spp	anthropogenic	0	385	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Glomerales_spp	anthropogenic	0	6314	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Glomus	anthropogenic	0	1078	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Kamienskia	anthropogenic	0	77	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Nanoglomus	anthropogenic	0	1232	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Paracorymbiglomus	anthropogenic	0	231	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Paraglomus	anthropogenic	0	6006	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Rhizophagus	anthropogenic	0	3619	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Sclerocystaceae_Kamienskiaceae_spp	anthropogenic	0	2618	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Septoglomeraceae_spp	anthropogenic	0	924	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
MAPS_2021_LGN_P01_S005	Septoglomus	anthropogenic	0	2387	511.91015625	538.264507129157	19.0153721372124	10.9304686420923	2.8456197967055	18.6545789746339	1.11000001430511	59.8169130734253	1.56040017381815	146.449919999998	2570.28096249999	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0213950490951538	2.11064109802246	98.6509116494873	-101.1672	39.78778
h10	Acaulospora	anthropogenic	9	507180	1020.30206298828	1032.61397768351	19.2980025577713	13.3404196294058	7.37735551080842	14.2263216419257	1.2867422590253	56.8034265193177	NA	128.5293275	6441.49290000001	0	1.77451792263102E-05	1	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0383744859695435	2.70025005340576	70.3657647831129	-95.2734155	38.17517917
h10	Ambispora	anthropogenic	20	67624	1020.30206298828	1032.61397768351	19.2980025577713	13.3404196294058	7.37735551080842	14.2263216419257	1.2867422590253	56.8034265193177	NA	128.5293275	6441.49290000001	0	0.00029575298710517	1	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0383744859695435	2.70025005340576	70.3657647831129	-95.2734155	38.17517917
h10	Archaeospora	anthropogenic	0	33812	1020.30206298828	1032.61397768351	19.2980025577713	13.3404196294058	7.37735551080842	14.2263216419257	1.2867422590253	56.8034265193177	NA	128.5293275	6441.49290000001	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0383744859695435	2.70025005340576	70.3657647831129	-95.2734155	38.17517917
h10	Cetraspora	anthropogenic	0	33812	1020.30206298828	1032.61397768351	19.2980025577713	13.3404196294058	7.37735551080842	14.2263216419257	1.2867422590253	56.8034265193177	NA	128.5293275	6441.49290000001	0	0	0	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0383744859695435	2.70025005340576	70.3657647831129	-95.2734155	38.17517917
h10	Claroideoglomus	anthropogenic	404	473368	1020.30206298828	1032.61397768351	19.2980025577713	13.3404196294058	7.37735551080842	14.2263216419257	1.2867422590253	56.8034265193177	NA	128.5293275	6441.49290000001	0	0.000853458619932061	1	KS169	4	3755	1382171	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	19.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	22.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	66.2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	10.9	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	Silt loam	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	6.5	90	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	2	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	165	100	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	0	0	KS169	Saline County, Kansas	3755	Hord silt loam, rarely flooded	1.42	100	0.0383744859695435	2.70025005340576	70.3657647831129	-95.2734155	38.17517917
